         3474151 function calls (3473827 primitive calls) in 5.537 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    24496    0.024    0.000    0.024    0.000 {built-in method torch._C._log_api_usage_once}
      922    0.024    0.000    0.024    0.000 {method 'convert' of 'ImagingCore' objects}
     4000    0.023    0.000    0.023    0.000 {built-in method torch.log}
     9580    0.023    0.000    0.036    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:531(_new)
    20391    0.022    0.000    0.022    0.000 {method 'item' of 'torch._C._TensorBase' objects}
      102    0.021    0.000    0.058    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:65(autocontrast)
     2000    0.019    0.000    0.019    0.000 {built-in method torch.rsub}
     2706    0.019    0.000    0.019    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:371(<listcomp>)
   105102    0.017    0.000    0.017    0.000 {built-in method builtins.isinstance}
     2000    0.017    0.000    0.017    0.000 {method 'join' of 'bytes' objects}
     4539    0.017    0.000    0.017    0.000 {built-in method torch.exp}
    24496    0.016    0.000    0.032    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1017(is_tracing)
     2000    0.015    0.000    0.225    0.000 /vision/torchvision/transforms/functional.py:176(pil_to_tensor)
    54000    0.015    0.000    0.036    0.000 /usr/lib/python3.8/traceback.py:285(line)
     2868    0.014    0.000    0.014    0.000 {built-in method _functools.reduce}
    24496    0.014    0.000    0.014    0.000 {built-in method torch._C._is_tracing}
    12000    0.014    0.000    0.014    0.000 {built-in method torch._C._get_tracing_state}
     6039    0.014    0.000    0.066    0.000 /vision/torchvision/transforms/functional.py:61(get_dimensions)
     2000    0.013    0.000    1.718    0.001 /vision/torchvision/transforms/functional.py:388(resize)
    36000    0.013    0.000    0.013    0.000 {method 'format' of 'str' objects}
     2000    0.012    0.000    0.460    0.000 /vision/torchvision/transforms/functional.py:337(normalize)
     2000    0.012    0.000    0.012    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.012    0.000    0.103    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:705(tobytes)
     6039    0.011    0.000    0.026    0.000 /vision/torchvision/transforms/functional_pil.py:24(get_dimensions)
    10051    0.011    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:500(__init__)
     2000    0.011    0.000    0.011    0.000 {function Random.seed at 0x7f2e698f0040}
      299    0.011    0.000    0.083    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:556(solarize)
    15393    0.011    0.000    0.016    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:802(load)
     2000    0.011    0.000    0.011    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    0.011    0.000 {built-in method torch.arange}
    10000    0.010    0.000    0.048    0.000 /usr/lib/python3.8/linecache.py:53(checkcache)
      471    0.010    0.000    0.010    0.000 {built-in method PIL._imaging.fill}
     2000    0.010    0.000    1.668    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1975(resize)
    93089    0.010    0.000    0.010    0.000 {built-in method builtins.len}
    18000    0.009    0.000    0.019    0.000 /usr/lib/python3.8/linecache.py:15(getline)
     2000    0.008    0.000    1.842    0.001 /vision/torchvision/transforms/functional.py:594(resized_crop)
     2000    0.008    0.000    0.260    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     2000    0.008    0.000    0.253    0.000 /usr/local/lib/python3.8/dist-packages/torch/random.py:26(manual_seed)
     2000    0.008    0.000    0.008    0.000 {method 'round' of 'torch._C._TensorBase' objects}
    24496    0.007    0.000    0.007    0.000 {method 'startswith' of 'str' objects}
     2000    0.007    0.000    0.007    0.000 {method 'int' of 'torch._C._TensorBase' objects}
      205    0.007    0.000    0.057    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:541(posterize)
     8848    0.007    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1254(getbands)
     2000    0.007    0.000    0.135    0.000 /vision/torchvision/transforms/functional.py:1282(erase)
     1648    0.007    0.000    0.365    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:49(_lut)
     2000    0.007    0.000    2.027    0.001 /vision/torchvision/transforms/transforms.py:954(forward)
     2000    0.007    0.000    0.073    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1178(_crop)
    16805    0.007    0.000    0.008    0.000 /vision/torchvision/transforms/functional_pil.py:16(_is_pil_image)
    18000    0.006    0.000    0.008    0.000 /usr/lib/python3.8/linecache.py:37(getlines)
    18000    0.006    0.000    0.008    0.000 /usr/lib/python3.8/linecache.py:147(lazycache)
     2000    0.006    0.000    0.038    0.000 /vision/torchvision/transforms/autoaugment.py:242(get_params)
    20000    0.006    0.000    0.006    0.000 /usr/lib/python3.8/traceback.py:292(walk_stack)
     4486    0.006    0.000    0.006    0.000 {built-in method builtins.getattr}
     2000    0.006    0.000    0.109    0.000 /vision/torchvision/transforms/functional.py:637(hflip)
     2000    0.006    0.000    0.006    0.000 {method 'manual_seed' of 'torch._C.Generator' objects}
     2000    0.006    0.000    0.117    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:674(__array_interface__)
    48992    0.006    0.000    0.006    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
    18000    0.005    0.000    0.005    0.000 /usr/lib/python3.8/traceback.py:243(__init__)
     2000    0.005    0.000    0.009    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:406(_getencoder)
     2000    0.005    0.000    0.008    0.000 /usr/lib/python3.8/traceback.py:369(from_list)
     1648    0.005    0.000    0.357    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1678(point)
    10848    0.005    0.000    0.005    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageMode.py:36(getmode)
    15393    0.005    0.000    0.005    0.000 {method 'pixel_access' of 'ImagingCore' objects}
     2000    0.005    0.000    0.017    0.000 /usr/lib/python3.8/random.py:123(seed)
     2000    0.005    0.000    0.008    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:238(_conv_type_shape)
     2000    0.005    0.000    1.674    0.001 /vision/torchvision/transforms/functional_pil.py:240(resize)
     2000    0.005    0.000    0.090    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1154(crop)
     2000    0.005    0.000    0.235    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:163(_lazy_call)
      162    0.004    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:76(_getsum)
     2000    0.004    0.000    0.227    0.000 /usr/lib/python3.8/traceback.py:193(format_stack)
     2000    0.004    0.000    0.155    0.000 /usr/lib/python3.8/traceback.py:200(extract_stack)
     2000    0.004    0.000    0.104    0.000 /vision/torchvision/transforms/functional.py:528(crop)
    36000    0.004    0.000    0.004    0.000 {method 'strip' of 'str' objects}
     2457    0.004    0.000    1.342    0.001 /vision/torchvision/transforms/autoaugment.py:13(_apply_op)
      140    0.004    0.000    0.038    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:518(invert)
      902    0.004    0.000    0.482    0.001 /vision/torchvision/transforms/functional_pil.py:389(equalize)
    24510    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:527(size)
     2000    0.003    0.000    0.230    0.000 main.py:52(friendly_pil_to_tensor)
     2000    0.003    0.000    0.088    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2674(transpose)
     2000    0.003    0.000    0.238    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/random.py:98(manual_seed_all)
     2000    0.003    0.000    0.003    0.000 {method 'setimage' of 'ImagingEncoder' objects}
     2000    0.003    0.000    0.093    0.000 /vision/torchvision/transforms/functional_pil.py:225(crop)
      922    0.003    0.000    0.031    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:856(convert)
      902    0.003    0.000    0.490    0.001 /vision/torchvision/transforms/functional.py:1481(equalize)
     4000    0.003    0.000    0.003    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     6000    0.003    0.000    0.003    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
    18000    0.003    0.000    0.003    0.000 {method 'join' of 'str' objects}
     2000    0.003    0.000    0.068    0.000 /usr/lib/python3.8/traceback.py:27(format_list)
     2000    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:51(queue_seed_all)
     2000    0.003    0.000    0.092    0.000 /vision/torchvision/transforms/functional_pil.py:53(hflip)
     2000    0.002    0.000    0.024    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:33(wrapped)
    18000    0.002    0.000    0.002    0.000 {method 'add' of 'set' objects}
     2000    0.002    0.000    0.462    0.000 /vision/torchvision/transforms/transforms.py:262(forward)
     6735    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
      270    0.002    0.000    0.311    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2117(rotate)
     2000    0.002    0.000    0.021    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:826(__rsub__)
     9889    0.002    0.000    0.002    0.000 {method 'copy' of 'dict' objects}
      309    0.002    0.000    0.003    0.000 /vision/torchvision/transforms/functional_pil.py:255(_parse_fill)
     2000    0.002    0.000    0.002    0.000 {built-in method PIL._imaging.raw_encoder}
     2000    0.002    0.000    0.227    0.000 /vision/torchvision/transforms/transforms.py:150(__call__)
     2309    0.002    0.000    0.002    0.000 /usr/lib/python3.8/enum.py:735(__hash__)
     1166    0.002    0.000    0.111    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1495(histogram)
     2000    0.002    0.000    0.261    0.000 /vision/torchvision/transforms/transforms.py:192(forward)
      162    0.002    0.000    0.028    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageEnhance.py:65(__init__)
     2000    0.002    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:513(__getattr__)
     4000    0.002    0.000    0.004    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
      270    0.002    0.000    0.319    0.001 /vision/torchvision/transforms/functional.py:1047(rotate)
     2000    0.001    0.000    0.001    0.000 {built-in method builtins.max}
     4000    0.001    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:523(height)
     9078    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
      299    0.001    0.000    0.022    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageEnhance.py:48(__init__)
      471    0.001    0.000    0.014    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2770(new)
      309    0.001    0.000    0.353    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2507(transform)
     2000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:3022(_decompression_bomb_check)
      299    0.001    0.000    0.100    0.000 /vision/torchvision/transforms/functional.py:893(adjust_saturation)
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional.py:363(_compute_resized_output_size)
      309    0.001    0.000    0.340    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2595(__transformer)
     4000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:519(width)
      299    0.001    0.000    0.087    0.000 /vision/torchvision/transforms/functional.py:1417(solarize)
      500    0.001    0.000    0.145    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:3171(blend)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._cuda_isInBadFork}
      270    0.001    0.000    0.315    0.001 /vision/torchvision/transforms/functional_pil.py:300(rotate)
      205    0.001    0.000    0.059    0.000 /vision/torchvision/transforms/functional.py:1393(posterize)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._has_torch_function}
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional_tensor.py:47(_max_value)
  486/162    0.001    0.000    0.007    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:42(__getattr__)
      299    0.001    0.000    0.097    0.000 /vision/torchvision/transforms/functional_pil.py:89(adjust_saturation)
      162    0.001    0.000    0.089    0.001 /vision/torchvision/transforms/functional.py:871(adjust_contrast)
      162    0.001    0.000    0.006    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:30(__init__)
     2309    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
     2922    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     4000    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      162    0.001    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:68(_getcount)
      471    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2752(_check_size)
      102    0.000    0.000    0.059    0.001 /vision/torchvision/transforms/functional_pil.py:382(autocontrast)
     2000    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      299    0.000    0.000    0.084    0.000 /vision/torchvision/transforms/functional_pil.py:365(solarize)
      140    0.000    0.000    0.039    0.000 /vision/torchvision/transforms/functional.py:1373(invert)
      500    0.000    0.000    0.145    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageEnhance.py:25(enhance)
      309    0.000    0.000    0.001    0.000 /vision/torchvision/transforms/functional_pil.py:43(get_image_num_channels)
     2000    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:158(is_initialized)
       39    0.000    0.000    0.048    0.001 /vision/torchvision/transforms/functional.py:1121(affine)
     2000    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      162    0.000    0.000    0.007    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:98(_getmean)
      162    0.000    0.000    0.087    0.001 /vision/torchvision/transforms/functional_pil.py:79(adjust_contrast)
     1648    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      102    0.000    0.000    0.060    0.001 /vision/torchvision/transforms/functional.py:1459(autocontrast)
      205    0.000    0.000    0.057    0.000 /vision/torchvision/transforms/functional_pil.py:358(posterize)
     1236    0.000    0.000    0.000    0.000 /vision/torchvision/transforms/functional_pil.py:277(<genexpr>)
       39    0.000    0.000    0.034    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1226(filter)
       39    0.000    0.000    0.000    0.000 /vision/torchvision/transforms/functional.py:987(_get_inverse_affine_matrix)
      140    0.000    0.000    0.038    0.000 /vision/torchvision/transforms/functional_pil.py:351(invert)
      813    0.000    0.000    0.000    0.000 {built-in method math.cos}
      270    0.000    0.000    0.000    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:2205(transform)
       39    0.000    0.000    0.046    0.001 /vision/torchvision/transforms/functional.py:1437(adjust_sharpness)
       39    0.000    0.000    0.047    0.001 /vision/torchvision/transforms/functional_pil.py:284(affine)
       39    0.000    0.000    0.034    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageEnhance.py:98(__init__)
      657    0.000    0.000    0.000    0.000 {built-in method math.sin}
      117    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       39    0.000    0.000    0.046    0.001 /vision/torchvision/transforms/functional_pil.py:372(adjust_sharpness)
      387    0.000    0.000    0.000    0.000 {built-in method math.radians}
      486    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       39    0.000    0.000    0.033    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageFilter.py:29(filter)
      117    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:96(__instancecheck__)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:389(parent)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
       39    0.000    0.000    0.000    0.000 /vision/torchvision/transforms/functional.py:1027(<listcomp>)
       39    0.000    0.000    0.000    0.000 {built-in method math.atan}
       78    0.000    0.000    0.000    0.000 {built-in method math.tan}
       39    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       39    0.000    0.000    0.000    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/cProfile.py:133(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


