         1827041 function calls (1792534 primitive calls) in 6.310 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4000    0.020    0.000    0.038    0.000 /vision/torchvision/prototype/features/_image.py:108(num_channels)
    16000    0.019    0.000    0.019    0.000 {built-in method torch._C._get_tracing_state}
    12000    0.019    0.000    3.363    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
     4530    0.019    0.000    0.019    0.000 {built-in method torch.exp}
    22000    0.018    0.000    0.050    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
    24000    0.018    0.000    0.049    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
      876    0.018    0.000    0.894    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    96931    0.018    0.000    0.018    0.000 {built-in method builtins.issubclass}
    26000    0.017    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
       31    0.015    0.000    0.015    0.000 {built-in method torch.conv2d}
     2000    0.015    0.000    1.878    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:106(resize_image_tensor)
    17060    0.014    0.000    0.014    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2659    0.014    0.000    0.014    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     2628    0.014    0.000    0.014    0.000 {built-in method torch.cumsum}
      259    0.014    0.000    0.014    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
    16000    0.013    0.000    0.028    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
    14000    0.013    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
     6000    0.012    0.000    0.107    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
     2000    0.012    0.000    1.833    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    96931    0.011    0.000    0.011    0.000 {method 'get' of 'dict' objects}
     2000    0.011    0.000    0.354    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
     2000    0.011    0.000    1.465    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     1681    0.010    0.000    0.010    0.000 {built-in method torch.linspace}
10560/7280    0.010    0.000    0.019    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
      309    0.010    0.000    0.081    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     2000    0.010    0.000    0.348    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
    10462    0.010    0.000    0.115    0.000 /vision/torchvision/prototype/features/_feature.py:24(__new__)
    74432    0.009    0.000    0.009    0.000 {built-in method builtins.len}
    16000    0.009    0.000    0.015    0.000 /vision/torchvision/prototype/features/_feature.py:17(is_simple_tensor)
    26000    0.009    0.000    0.029    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
     2000    0.009    0.000    0.084    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
     2340    0.008    0.000    0.262    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
      309    0.008    0.000    0.008    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
       92    0.008    0.000    0.043    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
    22308    0.007    0.000    0.090    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
     4000    0.007    0.000    0.074    0.000 /vision/torchvision/prototype/transforms/_utils.py:82(<setcomp>)
     2431    0.007    0.000    2.038    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:60(_apply_image_transform)
      876    0.006    0.000    0.967    0.001 /vision/torchvision/transforms/functional_tensor.py:900(equalize)
     2000    0.006    0.000    0.417    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
     2000    0.006    0.000    2.059    0.001 /vision/torchvision/prototype/features/_image.py:162(resized_crop)
     2000    0.006    0.000    2.066    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1192(resized_crop)
     4000    0.006    0.000    0.101    0.000 /vision/torchvision/prototype/transforms/_utils.py:80(query_chw)
     2000    0.006    0.000    0.019    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:34(_extract_image)
     2000    0.006    0.000    0.164    0.000 /vision/torchvision/prototype/transforms/_augment.py:95(_transform)
     2000    0.006    0.000    2.072    0.001 /vision/torchvision/prototype/transforms/_geometry.py:148(_transform)
     2000    0.005    0.000    0.412    0.000 /vision/torchvision/prototype/transforms/_misc.py:107(forward)
    24000    0.005    0.000    0.005    0.000 {built-in method builtins.sum}
     4000    0.005    0.000    0.009    0.000 /usr/lib/python3.8/typing.py:255(inner)
     2000    0.005    0.000    0.159    0.000 /vision/torchvision/prototype/transforms/functional/_augment.py:20(erase)
      434    0.005    0.000    0.052    0.000 /vision/torchvision/transforms/functional_tensor.py:774(invert)
      268    0.005    0.000    0.337    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:488(rotate_image_tensor)
   184/92    0.005    0.000    0.005    0.000 {method 'amin' of 'torch._C._TensorBase' objects}
     2000    0.005    0.000    0.008    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
     2000    0.005    0.000    0.037    0.000 /vision/torchvision/prototype/features/_feature.py:63(<lambda>)
      259    0.004    0.000    0.011    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:165(<lambda>)
     4000    0.004    0.000    0.014    0.000 /usr/lib/python3.8/typing.py:802(__getitem__)
   184/92    0.004    0.000    0.005    0.000 {method 'amax' of 'torch._C._TensorBase' objects}
     2000    0.004    0.000    0.309    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:50(horizontal_flip)
  860/430    0.004    0.000    0.005    0.000 {method 'unbind' of 'torch._C._TensorBase' objects}
     2000    0.004    0.000    0.304    0.000 /vision/torchvision/prototype/features/_image.py:134(horizontal_flip)
     2340    0.004    0.000    0.143    0.000 /vision/torchvision/transforms/functional_tensor.py:518(_cast_squeeze_in)
     9060    0.004    0.000    0.004    0.000 {built-in method builtins.round}
    24000    0.004    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:116(<listcomp>)
    24000    0.004    0.000    0.004    0.000 {method 'keys' of 'dict' objects}
      876    0.004    0.000    0.932    0.001 /vision/torchvision/transforms/functional_tensor.py:896(_equalize_single_image)
      148    0.004    0.000    0.004    0.000 {built-in method torch.mean}
      293    0.003    0.000    0.189    0.001 /vision/torchvision/transforms/functional_tensor.py:801(solarize)
     2000    0.003    0.000    1.966    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1139(resized_crop_image_tensor)
    24000    0.003    0.000    0.003    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
 1876/938    0.003    0.000    0.005    0.000 {method 'size' of 'torch._C._TensorBase' objects}
     8000    0.003    0.000    0.003    0.000 /vision/torchvision/prototype/transforms/_transform.py:26(_get_params)
     2000    0.003    0.000    0.357    0.000 /vision/torchvision/prototype/transforms/_misc.py:104(_transform)
     4000    0.003    0.000    0.004    0.000 /usr/lib/python3.8/typing.py:720(__hash__)
      259    0.003    0.000    0.026    0.000 /vision/torchvision/transforms/functional_tensor.py:787(posterize)
    20431    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
     2000    0.002    0.000    0.002    0.000 {built-in method torch._C._log_api_usage_once}
     2000    0.002    0.000    0.018    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:55(_put_into_sample)
      259    0.002    0.000    0.002    0.000 {built-in method torch.rsub}
      876    0.002    0.000    1.008    0.001 /vision/torchvision/prototype/features/_image.py:277(equalize)
      268    0.002    0.000    0.322    0.001 /vision/torchvision/transforms/functional_tensor.py:656(rotate)
      876    0.002    0.000    1.010    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:126(equalize)
     2309    0.002    0.000    0.003    0.000 /usr/lib/python3.8/types.py:171(__get__)
     6431    0.002    0.000    0.002    0.000 /vision/torchvision/prototype/features/_feature.py:128(_F)
  492/461    0.002    0.000    0.002    0.000 {method 'unsqueeze' of 'torch._C._TensorBase' objects}
     2000    0.002    0.000    0.029    0.000 /vision/torchvision/prototype/transforms/_utils.py:101(has_any)
     2845    0.002    0.000    0.049    0.000 /vision/torchvision/transforms/functional_tensor.py:62(_assert_channels)
      309    0.002    0.000    0.280    0.001 /vision/torchvision/transforms/functional_tensor.py:547(_apply_grid_transform)
     2000    0.002    0.000    0.228    0.000 /vision/torchvision/transforms/functional_tensor.py:126(hflip)
      309    0.002    0.000    0.003    0.000 /vision/torchvision/transforms/functional.py:987(_get_inverse_affine_matrix)
      259    0.002    0.000    0.002    0.000 {built-in method torch.arange}
      282    0.002    0.000    0.162    0.001 /vision/torchvision/transforms/functional_tensor.py:230(adjust_saturation)
     2000    0.002    0.000    0.003    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:98(_compute_resized_output_size)
2618/2309    0.002    0.000    0.003    0.000 {method 'numel' of 'torch._C._TensorBase' objects}
       92    0.002    0.000    0.002    0.000 {built-in method torch.isfinite}
      309    0.001    0.000    0.001    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
     2000    0.001    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1008(is_tracing)
      309    0.001    0.000    0.001    0.000 {method 'transpose' of 'torch._C._TensorBase' objects}
      148    0.001    0.000    0.085    0.001 /vision/torchvision/transforms/functional_tensor.py:184(adjust_contrast)
     2000    0.001    0.000    0.311    0.000 /vision/torchvision/prototype/transforms/_geometry.py:32(_transform)
     9060    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
  851/580    0.001    0.000    0.002    0.000 {built-in method torch.is_floating_point}
     4000    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
       31    0.001    0.000    0.026    0.001 /vision/torchvision/transforms/functional_tensor.py:816(_blurred_degenerate_image)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._is_tracing}
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional.py:363(_compute_resized_output_size)
     8431    0.001    0.000    0.001    0.000 /vision/torchvision/prototype/features/_feature.py:68(<lambda>)
      309    0.001    0.000    0.001    0.000 {method 'unsqueeze_' of 'torch._C._TensorBase' objects}
       92    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:822(__rdiv__)
      268    0.001    0.000    0.351    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:616(rotate)
      259    0.001    0.000    0.001    0.000 {method 'round' of 'torch._C._TensorBase' objects}
     2000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:59(_tuple_flatten)
      259    0.001    0.000    0.001    0.000 {method 'int' of 'torch._C._TensorBase' objects}
      268    0.001    0.000    0.350    0.001 /vision/torchvision/prototype/features/_image.py:186(rotate)
      282    0.001    0.000    0.174    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:22(adjust_saturation)
      293    0.001    0.000    0.201    0.001 /vision/torchvision/prototype/features/_image.py:269(solarize)
      293    0.001    0.000    0.201    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:100(solarize)
      259    0.001    0.000    0.037    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:87(posterize)
      282    0.001    0.000    0.173    0.001 /vision/torchvision/prototype/features/_image.py:245(adjust_saturation)
     2000    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       41    0.001    0.000    0.051    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:260(affine_image_tensor)
      309    0.001    0.000    0.002    0.000 /vision/torchvision/transforms/functional_tensor.py:479(_assert_grid_transform_inputs)
     2309    0.001    0.000    0.001    0.000 /usr/lib/python3.8/enum.py:753(value)
      309    0.001    0.000    0.233    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:4086(grid_sample)
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional_tensor.py:47(_max_value)
     4000    0.001    0.000    0.001    0.000 {method 'pop' of 'set' objects}
      259    0.001    0.000    0.036    0.000 /vision/torchvision/prototype/features/_image.py:265(posterize)
     4000    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
     4259    0.001    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1149(cast)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._has_torch_function_unary}
     2431    0.001    0.000    0.001    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:435(_convert_fill_arg)
      141    0.000    0.000    0.023    0.000 /vision/torchvision/prototype/features/_image.py:281(invert)
      148    0.000    0.000    0.092    0.001 /vision/torchvision/prototype/features/_image.py:249(adjust_contrast)
      148    0.000    0.000    0.092    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:35(adjust_contrast)
      351    0.000    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:35(wrapped)
      293    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:170(<lambda>)
       92    0.000    0.000    0.000    0.000 {method 'logical_not' of 'torch._C._TensorBase' objects}
      268    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:159(<lambda>)
      282    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:161(<lambda>)
      141    0.000    0.000    0.024    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:139(invert)
       92    0.000    0.000    0.047    0.001 /vision/torchvision/prototype/features/_image.py:273(autocontrast)
       92    0.000    0.000    0.000    0.000 {method 'reciprocal' of 'torch._C._TensorBase' objects}
       41    0.000    0.000    0.048    0.001 /vision/torchvision/transforms/functional_tensor.py:607(affine)
     2163    0.000    0.000    0.000    0.000 {built-in method math.cos}
      259    0.000    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:818(__rsub__)
      293    0.000    0.000    0.002    0.000 /vision/torchvision/transforms/functional_tensor.py:18(_assert_threshold)
       31    0.000    0.000    0.039    0.001 /vision/torchvision/transforms/functional_tensor.py:839(adjust_sharpness)
       31    0.000    0.000    0.000    0.000 {built-in method torch.ones}
      309    0.000    0.000    0.000    0.000 /vision/torchvision/transforms/functional.py:1027(<listcomp>)
       92    0.000    0.000    0.047    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:113(autocontrast)
       31    0.000    0.000    0.000    0.000 {method 'expand' of 'torch._C._TensorBase' objects}
      876    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:172(<lambda>)
       31    0.000    0.000    0.000    0.000 {method 'squeeze' of 'torch._C._TensorBase' objects}
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:207(_affine_parse_args)
      148    0.000    0.000    0.001    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:162(<lambda>)
       41    0.000    0.000    0.053    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:449(affine)
       41    0.000    0.000    0.053    0.001 /vision/torchvision/prototype/features/_image.py:199(affine)
      618    0.000    0.000    0.000    0.000 {built-in method math.tan}
      351    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
      927    0.000    0.000    0.000    0.000 {built-in method math.sin}
      927    0.000    0.000    0.000    0.000 {built-in method math.radians}
       31    0.000    0.000    0.040    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:48(adjust_sharpness)
       31    0.000    0.000    0.040    0.001 /vision/torchvision/prototype/features/_image.py:253(adjust_sharpness)
      309    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_variadic}
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:149(<lambda>)
       82    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       31    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:163(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:282(<listcomp>)
       31    0.000    0.000    0.001    0.000 /vision/torchvision/prototype/features/_feature.py:62(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:255(<listcomp>)
       82    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:96(__instancecheck__)
      141    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:173(<lambda>)
       41    0.000    0.000    0.000    0.000 {built-in method math.atan}
       92    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:171(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:284(<listcomp>)
       41    0.000    0.000    0.000    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/cProfile.py:133(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


