         1223003 function calls (1196927 primitive calls) in 5.812 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
24000/22000    0.027    0.000    0.136    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
   178585    0.027    0.000    0.027    0.000 {built-in method builtins.isinstance}
     2628    0.023    0.000    0.023    0.000 {built-in method torch.nn.functional.pad}
     4000    0.023    0.000    0.023    0.000 {built-in method torch.as_tensor}
     9584    0.021    0.000    0.033    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
     4530    0.019    0.000    0.019    0.000 {built-in method torch.exp}
      876    0.019    0.000    0.894    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    16000    0.018    0.000    0.018    0.000 {built-in method torch._C._get_tracing_state}
    12000    0.018    0.000    3.105    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
    24000    0.018    0.000    0.049    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
    22000    0.018    0.000    0.055    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
     2000    0.018    0.000    0.291    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
    26000    0.017    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
10560/7280    0.016    0.000    0.032    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
       31    0.015    0.000    0.015    0.000 {built-in method torch.conv2d}
     2000    0.015    0.000    0.051    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
    17060    0.015    0.000    0.015    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2659    0.014    0.000    0.014    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     2000    0.014    0.000    1.882    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:106(resize_image_tensor)
     2628    0.014    0.000    0.014    0.000 {built-in method torch.cumsum}
      259    0.013    0.000    0.013    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
    16000    0.013    0.000    0.028    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     6000    0.013    0.000    0.056    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
    14000    0.013    0.000    0.017    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
     2000    0.012    0.000    1.838    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    18305    0.011    0.000    0.025    0.000 {built-in method builtins.all}
     2000    0.011    0.000    0.355    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
     4000    0.011    0.000    0.026    0.000 /vision/torchvision/prototype/features/_image.py:109(image_size)
    10462    0.011    0.000    0.048    0.000 /vision/torchvision/prototype/features/_image.py:96(new_like)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    0.314    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     2000    0.011    0.000    1.471    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
    19629    0.010    0.000    0.010    0.000 /vision/torchvision/prototype/features/_feature.py:144(shape)
      309    0.010    0.000    0.080    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
    22308    0.010    0.000    0.014    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     1681    0.010    0.000    0.010    0.000 {built-in method torch.linspace}
    26000    0.009    0.000    0.029    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
    74432    0.009    0.000    0.009    0.000 {built-in method builtins.len}
    16000    0.009    0.000    0.014    0.000 /vision/torchvision/prototype/features/_feature.py:17(is_simple_tensor)
    36610    0.009    0.000    0.014    0.000 /vision/torchvision/prototype/features/_feature.py:101(<genexpr>)
      309    0.008    0.000    0.008    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
     2340    0.008    0.000    0.260    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
       92    0.007    0.000    0.041    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
     2000    0.007    0.000    0.330    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
     4000    0.007    0.000    0.044    0.000 /vision/torchvision/prototype/transforms/_utils.py:82(<setcomp>)
     2431    0.007    0.000    1.869    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:60(_apply_image_transform)
     2000    0.006    0.000    1.954    0.001 /vision/torchvision/prototype/features/_image.py:167(resized_crop)
    22308    0.006    0.000    0.021    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
     2000    0.006    0.000    0.166    0.000 /vision/torchvision/prototype/transforms/_augment.py:95(_transform)
     4000    0.006    0.000    0.071    0.000 /vision/torchvision/prototype/transforms/_utils.py:80(query_chw)
    20256    0.006    0.000    0.006    0.000 /vision/torchvision/prototype/features/_feature.py:148(ndim)
     2000    0.006    0.000    0.160    0.000 /vision/torchvision/prototype/transforms/functional/_augment.py:20(erase)
     2000    0.006    0.000    0.019    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:34(_extract_image)
     2000    0.006    0.000    1.965    0.001 /vision/torchvision/prototype/transforms/_geometry.py:148(_transform)
     2000    0.006    0.000    0.414    0.000 /vision/torchvision/prototype/transforms/_misc.py:107(forward)
    24000    0.005    0.000    0.005    0.000 {built-in method builtins.sum}
    18305    0.005    0.000    0.005    0.000 {built-in method builtins.issubclass}
 1876/938    0.005    0.000    0.010    0.000 {method 'size' of 'torch._C._TensorBase' objects}
     2000    0.005    0.000    0.014    0.000 /vision/torchvision/prototype/features/_feature.py:65(<lambda>)
     2000    0.005    0.000    0.008    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
     2000    0.005    0.000    1.959    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1192(resized_crop)
   184/92    0.005    0.000    0.005    0.000 {method 'amin' of 'torch._C._TensorBase' objects}
     4000    0.005    0.000    0.008    0.000 /usr/lib/python3.8/typing.py:255(inner)
  860/430    0.005    0.000    0.007    0.000 {method 'unbind' of 'torch._C._TensorBase' objects}
     4000    0.005    0.000    0.013    0.000 /usr/lib/python3.8/typing.py:802(__getitem__)
      259    0.005    0.000    0.011    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:165(<lambda>)
   184/92    0.004    0.000    0.005    0.000 {method 'amax' of 'torch._C._TensorBase' objects}
     2000    0.004    0.000    0.241    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:50(horizontal_flip)
     2340    0.004    0.000    0.143    0.000 /vision/torchvision/transforms/functional_tensor.py:518(_cast_squeeze_in)
     2000    0.004    0.000    0.236    0.000 /vision/torchvision/prototype/features/_image.py:139(horizontal_flip)
    24000    0.004    0.000    0.004    0.000 {method 'keys' of 'dict' objects}
     9060    0.004    0.000    0.004    0.000 {built-in method builtins.round}
      876    0.004    0.000    0.937    0.001 /vision/torchvision/transforms/functional_tensor.py:896(_equalize_single_image)
    18305    0.004    0.000    0.004    0.000 {method 'get' of 'dict' objects}
    24000    0.004    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:116(<listcomp>)
      434    0.004    0.000    0.042    0.000 /vision/torchvision/transforms/functional_tensor.py:774(invert)
      148    0.004    0.000    0.004    0.000 {built-in method torch.mean}
     2000    0.004    0.000    1.937    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1139(resized_crop_image_tensor)
      268    0.003    0.000    0.335    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:488(rotate_image_tensor)
     8000    0.003    0.000    0.003    0.000 /vision/torchvision/prototype/transforms/_transform.py:26(_get_params)
     6552    0.003    0.000    0.003    0.000 /vision/torchvision/prototype/features/_feature.py:156(dtype)
     4000    0.003    0.000    0.007    0.000 /vision/torchvision/prototype/features/_image.py:113(num_channels)
     2000    0.003    0.000    0.359    0.000 /vision/torchvision/prototype/transforms/_misc.py:104(_transform)
    24000    0.003    0.000    0.003    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
      293    0.003    0.000    0.176    0.001 /vision/torchvision/transforms/functional_tensor.py:801(solarize)
    20431    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
     2000    0.003    0.000    0.020    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:55(_put_into_sample)
      876    0.003    0.000    0.945    0.001 /vision/torchvision/transforms/functional_tensor.py:900(equalize)
     2000    0.003    0.000    0.003    0.000 {built-in method torch._C._log_api_usage_once}
     4000    0.002    0.000    0.004    0.000 /usr/lib/python3.8/typing.py:720(__hash__)
      259    0.002    0.000    0.019    0.000 /vision/torchvision/transforms/functional_tensor.py:787(posterize)
      259    0.002    0.000    0.002    0.000 {built-in method torch.rsub}
      876    0.002    0.000    0.952    0.001 /vision/torchvision/prototype/features/_image.py:282(equalize)
2618/2309    0.002    0.000    0.004    0.000 {method 'numel' of 'torch._C._TensorBase' objects}
      268    0.002    0.000    0.321    0.001 /vision/torchvision/transforms/functional_tensor.py:656(rotate)
     2309    0.002    0.000    0.003    0.000 /usr/lib/python3.8/types.py:171(__get__)
     6431    0.002    0.000    0.002    0.000 /vision/torchvision/prototype/features/_feature.py:130(_F)
      309    0.002    0.000    0.280    0.001 /vision/torchvision/transforms/functional_tensor.py:547(_apply_grid_transform)
     2000    0.002    0.000    0.030    0.000 /vision/torchvision/prototype/transforms/_utils.py:101(has_any)
     2845    0.002    0.000    0.012    0.000 /vision/torchvision/transforms/functional_tensor.py:62(_assert_channels)
  492/461    0.002    0.000    0.002    0.000 {method 'unsqueeze' of 'torch._C._TensorBase' objects}
      309    0.002    0.000    0.003    0.000 /vision/torchvision/transforms/functional.py:987(_get_inverse_affine_matrix)
     2000    0.002    0.000    0.222    0.000 /vision/torchvision/transforms/functional_tensor.py:126(hflip)
      876    0.002    0.000    0.954    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:126(equalize)
      259    0.002    0.000    0.002    0.000 {built-in method torch.arange}
     2000    0.002    0.000    0.003    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:98(_compute_resized_output_size)
       92    0.002    0.000    0.002    0.000 {built-in method torch.isfinite}
  851/580    0.002    0.000    0.003    0.000 {built-in method torch.is_floating_point}
      282    0.002    0.000    0.142    0.001 /vision/torchvision/transforms/functional_tensor.py:230(adjust_saturation)
      309    0.001    0.000    0.001    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
     9060    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
     2000    0.001    0.000    0.242    0.000 /vision/torchvision/prototype/transforms/_geometry.py:32(_transform)
     2000    0.001    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1008(is_tracing)
      309    0.001    0.000    0.001    0.000 {method 'transpose' of 'torch._C._TensorBase' objects}
      148    0.001    0.000    0.075    0.001 /vision/torchvision/transforms/functional_tensor.py:184(adjust_contrast)
     4000    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional.py:363(_compute_resized_output_size)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._is_tracing}
       31    0.001    0.000    0.025    0.001 /vision/torchvision/transforms/functional_tensor.py:816(_blurred_degenerate_image)
       92    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:822(__rdiv__)
      259    0.001    0.000    0.001    0.000 {method 'round' of 'torch._C._TensorBase' objects}
      259    0.001    0.000    0.001    0.000 {method 'int' of 'torch._C._TensorBase' objects}
      309    0.001    0.000    0.001    0.000 {method 'unsqueeze_' of 'torch._C._TensorBase' objects}
      268    0.001    0.000    0.337    0.001 /vision/torchvision/prototype/features/_image.py:191(rotate)
     2000    0.001    0.000    0.001    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:59(_tuple_flatten)
      293    0.001    0.000    0.178    0.001 /vision/torchvision/prototype/features/_image.py:274(solarize)
      282    0.001    0.000    0.145    0.001 /vision/torchvision/prototype/features/_image.py:250(adjust_saturation)
      282    0.001    0.000    0.145    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:22(adjust_saturation)
      293    0.001    0.000    0.179    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:100(solarize)
     2000    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      268    0.001    0.000    0.338    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:616(rotate)
      309    0.001    0.000    0.002    0.000 /vision/torchvision/transforms/functional_tensor.py:479(_assert_grid_transform_inputs)
      259    0.001    0.000    0.022    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:87(posterize)
      309    0.001    0.000    0.233    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:4086(grid_sample)
     4000    0.001    0.000    0.001    0.000 {method 'pop' of 'set' objects}
     2000    0.001    0.000    0.001    0.000 /vision/torchvision/transforms/functional_tensor.py:47(_max_value)
      259    0.001    0.000    0.021    0.000 /vision/torchvision/prototype/features/_image.py:270(posterize)
     4000    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
     2309    0.001    0.000    0.001    0.000 /usr/lib/python3.8/enum.py:753(value)
       41    0.001    0.000    0.050    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:260(affine_image_tensor)
     2000    0.001    0.000    0.001    0.000 {built-in method torch._C._has_torch_function_unary}
     4259    0.001    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1149(cast)
     2431    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:435(_convert_fill_arg)
      141    0.000    0.000    0.016    0.000 /vision/torchvision/prototype/features/_image.py:286(invert)
      148    0.000    0.000    0.077    0.001 /vision/torchvision/prototype/features/_image.py:254(adjust_contrast)
      351    0.000    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:35(wrapped)
      148    0.000    0.000    0.077    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:35(adjust_contrast)
      141    0.000    0.000    0.016    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:139(invert)
       92    0.000    0.000    0.042    0.000 /vision/torchvision/prototype/features/_image.py:278(autocontrast)
       92    0.000    0.000    0.000    0.000 {method 'logical_not' of 'torch._C._TensorBase' objects}
       92    0.000    0.000    0.000    0.000 {method 'reciprocal' of 'torch._C._TensorBase' objects}
       41    0.000    0.000    0.048    0.001 /vision/torchvision/transforms/functional_tensor.py:607(affine)
     2163    0.000    0.000    0.000    0.000 {built-in method math.cos}
      293    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:170(<lambda>)
      282    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:161(<lambda>)
      259    0.000    0.000    0.002    0.000 /usr/local/lib/python3.8/dist-packages/torch/_tensor.py:818(__rsub__)
       31    0.000    0.000    0.037    0.001 /vision/torchvision/transforms/functional_tensor.py:839(adjust_sharpness)
      293    0.000    0.000    0.003    0.000 /vision/torchvision/transforms/functional_tensor.py:18(_assert_threshold)
      268    0.000    0.000    0.002    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:159(<lambda>)
       31    0.000    0.000    0.000    0.000 {built-in method torch.ones}
      309    0.000    0.000    0.000    0.000 /vision/torchvision/transforms/functional.py:1027(<listcomp>)
       92    0.000    0.000    0.042    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:113(autocontrast)
      465    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/features/_feature.py:152(device)
      876    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:172(<lambda>)
       31    0.000    0.000    0.000    0.000 {method 'squeeze' of 'torch._C._TensorBase' objects}
       31    0.000    0.000    0.000    0.000 {method 'expand' of 'torch._C._TensorBase' objects}
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:207(_affine_parse_args)
       41    0.000    0.000    0.051    0.001 /vision/torchvision/prototype/features/_image.py:204(affine)
      148    0.000    0.000    0.001    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:162(<lambda>)
      351    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
      927    0.000    0.000    0.000    0.000 {built-in method math.sin}
       41    0.000    0.000    0.051    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:449(affine)
      618    0.000    0.000    0.000    0.000 {built-in method math.tan}
      927    0.000    0.000    0.000    0.000 {built-in method math.radians}
       31    0.000    0.000    0.037    0.001 /vision/torchvision/prototype/features/_image.py:258(adjust_sharpness)
      309    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_variadic}
       31    0.000    0.000    0.037    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:48(adjust_sharpness)
       82    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       31    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/features/_feature.py:64(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:149(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:282(<listcomp>)
      141    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:173(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:255(<listcomp>)
       82    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:96(__instancecheck__)
       31    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:163(<lambda>)
       41    0.000    0.000    0.000    0.000 {built-in method math.atan}
       92    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:171(<lambda>)
       41    0.000    0.000    0.000    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:284(<listcomp>)
       41    0.000    0.000    0.000    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/cProfile.py:133(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


